date,province,city,category,commodity,price,usdprice,priceflag,pricetype
15/06/2020,KHYBER PAKHTUNKHWA,Peshawar,milk and dairy,Milk,115.87,0.7061,actual,Retail
15/06/2020,KHYBER PAKHTUNKHWA,Peshawar,miscellaneous food,Sugar,83.34,0.5079,actual,Retail
15/06/2020,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (diesel),80.57,0.491,actual,Retail
15/06/2020,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (petrol-gasoline),74.94,0.4567,actual,Retail
15/06/2020,KHYBER PAKHTUNKHWA,Peshawar,non-food,"Wage (non-qualified labour, non-agricultural)",791.25,4.8218,actual,Retail
15/06/2020,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Oil (cooking),260.00,1.5844,actual,Retail
15/06/2020,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Beans(mash),255.65,1.5579,actual,Retail
15/06/2020,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Lentils (masur),147.08,0.8963,actual,Retail
15/06/2020,PUNJAB,Lahore,cereals and tubers,"Rice (basmati, broken)",74.71,0.4553,actual,Retail
15/06/2020,PUNJAB,Lahore,cereals and tubers,Rice (coarse),56.66,0.3453,actual,Retail
15/06/2020,PUNJAB,Lahore,cereals and tubers,Wheat,47.44,0.2891,actual,Retail
15/06/2020,PUNJAB,Lahore,cereals and tubers,Wheat flour,49.75,0.3032,actual,Retail
15/06/2020,PUNJAB,Lahore,"meat, fish and eggs",Eggs,115.95,0.7066,actual,Retail
15/06/2020,PUNJAB,Lahore,"meat, fish and eggs",Poultry,180.22,1.0982,actual,Retail
15/06/2020,PUNJAB,Lahore,milk and dairy,Milk,83.20,0.507,actual,Retail
15/06/2020,PUNJAB,Lahore,miscellaneous food,Sugar,81.16,0.4946,actual,Retail
15/06/2020,PUNJAB,Lahore,non-food,Fuel (diesel),80.51,0.4906,actual,Retail
15/06/2020,PUNJAB,Lahore,non-food,Fuel (petrol-gasoline),74.33,0.453,actual,Retail
15/06/2020,PUNJAB,Lahore,non-food,"Wage (non-qualified labour, non-agricultural)",916.00,5.582,actual,Retail
15/06/2020,PUNJAB,Lahore,oil and fats,Ghee (artificial),251.68,1.5337,actual,Retail
15/06/2020,PUNJAB,Lahore,oil and fats,Oil (cooking),248.00,1.5113,actual,Retail
15/06/2020,PUNJAB,Lahore,pulses and nuts,Beans(mash),264.24,1.6102,actual,Retail
15/06/2020,PUNJAB,Lahore,pulses and nuts,Lentils (masur),173.27,1.0559,actual,Retail
15/06/2020,PUNJAB,Lahore,pulses and nuts,Lentils (moong),263.77,1.6074,actual,Retail
15/06/2020,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",91.50,0.5576,actual,Retail
15/06/2020,PUNJAB,Multan,cereals and tubers,Rice (coarse),64.91,0.3956,actual,Retail
15/06/2020,PUNJAB,Multan,cereals and tubers,Wheat,40.63,0.2476,actual,Retail
15/06/2020,PUNJAB,Multan,cereals and tubers,Wheat flour,49.44,0.3013,actual,Retail
15/06/2020,PUNJAB,Multan,"meat, fish and eggs",Eggs,108.08,0.6586,actual,Retail
15/06/2020,PUNJAB,Multan,"meat, fish and eggs",Poultry,196.91,1.1999,actual,Retail
15/06/2020,PUNJAB,Multan,milk and dairy,Milk,88.15,0.5372,actual,Retail
15/06/2020,PUNJAB,Multan,miscellaneous food,Sugar,79.78,0.4862,actual,Retail
15/06/2020,PUNJAB,Multan,non-food,Fuel (diesel),80.64,0.4914,actual,Retail
15/06/2020,PUNJAB,Multan,non-food,Fuel (petrol-gasoline),75.08,0.4575,actual,Retail
15/06/2020,PUNJAB,Multan,non-food,"Wage (non-qualified labour, non-agricultural)",700.00,4.2657,actual,Retail
15/06/2020,PUNJAB,Multan,oil and fats,Oil (cooking),260.00,1.5844,actual,Retail
15/06/2020,PUNJAB,Multan,pulses and nuts,Beans(mash),210.93,1.2854,actual,Retail
15/06/2020,PUNJAB,Multan,pulses and nuts,Lentils (moong),259.29,1.5801,actual,Retail
15/06/2020,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",94.12,0.5736,actual,Retail
15/06/2020,SINDH,Karachi,cereals and tubers,Wheat,45.00,0.2742,actual,Retail
15/06/2020,SINDH,Karachi,cereals and tubers,Wheat flour,55.88,0.3405,actual,Retail
15/06/2020,SINDH,Karachi,"meat, fish and eggs",Eggs,117.69,0.7172,actual,Retail
15/06/2020,SINDH,Karachi,milk and dairy,Milk,108.89,0.6636,actual,Retail
15/06/2020,SINDH,Karachi,miscellaneous food,Sugar,82.74,0.5042,actual,Retail
15/06/2020,SINDH,Karachi,non-food,Fuel (diesel),80.57,0.491,actual,Retail
15/06/2020,SINDH,Karachi,non-food,Fuel (petrol-gasoline),75.09,0.4576,actual,Retail
15/06/2020,SINDH,Karachi,non-food,"Wage (non-qualified labour, non-agricultural)",1000.00,6.0938,actual,Retail
15/06/2020,SINDH,Karachi,oil and fats,Ghee (artificial),262.00,1.5966,actual,Retail
15/06/2020,SINDH,Karachi,oil and fats,Oil (cooking),260.00,1.5844,actual,Retail
15/06/2020,SINDH,Karachi,pulses and nuts,Beans(mash),227.39,1.3857,actual,Retail
15/06/2020,SINDH,Karachi,pulses and nuts,Lentils (moong),275.44,1.6785,actual,Retail
15/07/2020,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",114.93,0.6913,actual,Retail
15/07/2020,BALOCHISTAN,Quetta,cereals and tubers,Wheat,49.19,0.2959,actual,Retail
15/07/2020,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,54.57,0.3282,actual,Retail
15/07/2020,BALOCHISTAN,Quetta,"meat, fish and eggs",Eggs,129.84,0.781,actual,Retail
15/07/2020,BALOCHISTAN,Quetta,milk and dairy,Milk,110.00,0.6617,actual,Retail
15/07/2020,BALOCHISTAN,Quetta,miscellaneous food,Sugar,87.01,0.5234,actual,Retail
15/07/2020,BALOCHISTAN,Quetta,non-food,Fuel (diesel),101.90,0.6129,actual,Retail
15/07/2020,BALOCHISTAN,Quetta,non-food,"Wage (non-qualified labour, non-agricultural)",997.00,5.997,actual,Retail
15/07/2020,BALOCHISTAN,Quetta,oil and fats,Ghee (artificial),250.00,1.5038,actual,Retail
15/07/2020,BALOCHISTAN,Quetta,pulses and nuts,Beans(mash),294.80,1.7732,actual,Retail
15/07/2020,BALOCHISTAN,Quetta,pulses and nuts,Lentils (masur),169.91,1.022,actual,Retail
15/07/2020,BALOCHISTAN,Quetta,pulses and nuts,Lentils (moong),304.81,1.8334,actual,Retail
15/07/2020,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",88.84,0.5344,actual,Retail
15/07/2020,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,52.40,0.3152,actual,Retail
15/07/2020,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,56.22,0.3382,actual,Retail
15/07/2020,KHYBER PAKHTUNKHWA,Peshawar,"meat, fish and eggs",Poultry,197.01,1.185,actual,Retail
15/07/2020,KHYBER PAKHTUNKHWA,Peshawar,milk and dairy,Milk,116.46,0.7005,actual,Retail
15/07/2020,KHYBER PAKHTUNKHWA,Peshawar,miscellaneous food,Sugar,86.45,0.52,actual,Retail
15/07/2020,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (diesel),101.88,0.6128,actual,Retail
15/07/2020,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (petrol-gasoline),100.53,0.6047,actual,Retail
15/07/2020,KHYBER PAKHTUNKHWA,Peshawar,non-food,"Wage (non-qualified labour, non-agricultural)",800.00,4.812,actual,Retail
15/07/2020,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Ghee (artificial),262.00,1.5759,actual,Retail
15/07/2020,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Oil (cooking),260.00,1.5639,actual,Retail
15/07/2020,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Beans(mash),253.28,1.5235,actual,Retail
15/07/2020,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Lentils (moong),247.39,1.4881,actual,Retail
15/07/2020,PUNJAB,Lahore,cereals and tubers,Rice (coarse),56.66,0.3408,actual,Retail
15/07/2020,PUNJAB,Lahore,cereals and tubers,Wheat,51.32,0.3087,actual,Retail
15/07/2020,PUNJAB,Lahore,cereals and tubers,Wheat flour,47.57,0.2861,actual,Retail
15/07/2020,PUNJAB,Lahore,"meat, fish and eggs",Eggs,126.48,0.7608,actual,Retail
15/07/2020,PUNJAB,Lahore,milk and dairy,Milk,84.85,0.5104,actual,Retail
15/07/2020,PUNJAB,Lahore,miscellaneous food,Sugar,83.83,0.5042,actual,Retail
15/07/2020,PUNJAB,Lahore,non-food,Fuel (diesel),101.82,0.6125,actual,Retail
15/07/2020,PUNJAB,Lahore,non-food,Fuel (petrol-gasoline),100.53,0.6047,actual,Retail
15/07/2020,PUNJAB,Lahore,oil and fats,Ghee (artificial),251.68,1.5139,actual,Retail
15/07/2020,PUNJAB,Lahore,oil and fats,Oil (cooking),248.00,1.4917,actual,Retail
15/07/2020,PUNJAB,Lahore,pulses and nuts,Beans(mash),248.37,1.494,actual,Retail
15/07/2020,PUNJAB,Lahore,pulses and nuts,Lentils (masur),148.79,0.895,actual,Retail
15/07/2020,PUNJAB,Lahore,pulses and nuts,Lentils (moong),243.73,1.466,actual,Retail
15/07/2020,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",93.75,0.5639,actual,Retail
15/07/2020,PUNJAB,Multan,cereals and tubers,Rice (coarse),64.91,0.3904,actual,Retail
15/07/2020,PUNJAB,Multan,cereals and tubers,Wheat,46.77,0.2813,actual,Retail
15/07/2020,PUNJAB,Multan,cereals and tubers,Wheat flour,45.66,0.2746,actual,Retail
15/07/2020,PUNJAB,Multan,"meat, fish and eggs",Eggs,118.31,0.7116,actual,Retail
15/07/2020,PUNJAB,Multan,"meat, fish and eggs",Poultry,193.45,1.1636,actual,Retail
15/07/2020,PUNJAB,Multan,milk and dairy,Milk,88.73,0.5337,actual,Retail
15/07/2020,PUNJAB,Multan,miscellaneous food,Sugar,83.10,0.4998,actual,Retail
15/07/2020,PUNJAB,Multan,non-food,Fuel (petrol-gasoline),100.55,0.6048,actual,Retail
15/07/2020,PUNJAB,Multan,non-food,"Wage (non-qualified labour, non-agricultural)",700.00,4.2105,actual,Retail
15/07/2020,PUNJAB,Multan,oil and fats,Ghee (artificial),262.00,1.5759,actual,Retail
15/07/2020,PUNJAB,Multan,pulses and nuts,Beans(mash),212.61,1.2789,actual,Retail
15/07/2020,PUNJAB,Multan,pulses and nuts,Lentils (masur),138.16,0.831,actual,Retail
15/07/2020,PUNJAB,Multan,pulses and nuts,Lentils (moong),220.33,1.3253,actual,Retail
15/07/2020,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",94.74,0.5699,actual,Retail
15/07/2020,SINDH,Karachi,cereals and tubers,Wheat,47.60,0.2863,actual,Retail
15/07/2020,SINDH,Karachi,cereals and tubers,Wheat flour,60.18,0.362,actual,Retail
15/07/2020,SINDH,Karachi,"meat, fish and eggs",Poultry,202.82,1.22,actual,Retail
15/07/2020,SINDH,Karachi,milk and dairy,Milk,111.64,0.6715,actual,Retail
15/07/2020,SINDH,Karachi,miscellaneous food,Sugar,84.70,0.5095,actual,Retail
15/07/2020,SINDH,Karachi,non-food,Fuel (diesel),101.88,0.6128,actual,Retail
15/07/2020,SINDH,Karachi,non-food,Fuel (petrol-gasoline),100.53,0.6047,actual,Retail
15/07/2020,SINDH,Karachi,non-food,"Wage (non-qualified labour, non-agricultural)",1000.00,6.015,actual,Retail
15/07/2020,SINDH,Karachi,oil and fats,Ghee (artificial),255.93,1.5394,actual,Retail
15/07/2020,SINDH,Karachi,oil and fats,Oil (cooking),253.93,1.5274,actual,Retail
15/07/2020,SINDH,Karachi,pulses and nuts,Beans(mash),225.91,1.3589,actual,Retail
15/07/2020,SINDH,Karachi,pulses and nuts,Lentils (moong),258.35,1.554,actual,Retail
15/08/2020,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",114.93,0.6872,actual,Retail
15/08/2020,BALOCHISTAN,Quetta,cereals and tubers,Wheat,51.74,0.3094,actual,Retail
15/08/2020,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,59.24,0.3542,actual,Retail
15/08/2020,BALOCHISTAN,Quetta,"meat, fish and eggs",Eggs,129.84,0.7763,actual,Retail
15/08/2020,BALOCHISTAN,Quetta,milk and dairy,Milk,116.18,0.6946,actual,Retail
15/08/2020,BALOCHISTAN,Quetta,miscellaneous food,Sugar,98.23,0.5873,actual,Retail
15/08/2020,BALOCHISTAN,Quetta,non-food,Fuel (diesel),106.90,0.6392,actual,Retail
15/08/2020,BALOCHISTAN,Quetta,non-food,Fuel (petrol-gasoline),104.44,0.6245,actual,Retail
15/08/2020,BALOCHISTAN,Quetta,non-food,"Wage (non-qualified labour, non-agricultural)",997.00,5.9611,actual,Retail
15/08/2020,BALOCHISTAN,Quetta,oil and fats,Ghee (artificial),250.00,1.4948,actual,Retail
15/08/2020,BALOCHISTAN,Quetta,pulses and nuts,Beans(mash),276.21,1.6515,actual,Retail
15/08/2020,BALOCHISTAN,Quetta,pulses and nuts,Lentils (masur),159.91,0.9561,actual,Retail
15/08/2020,BALOCHISTAN,Quetta,pulses and nuts,Lentils (moong),279.90,1.6735,actual,Retail
15/08/2020,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",90.00,0.5381,actual,Retail
15/08/2020,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,54.19,0.324,actual,Retail
15/08/2020,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,54.89,0.3282,actual,Retail
15/08/2020,KHYBER PAKHTUNKHWA,Peshawar,"meat, fish and eggs",Poultry,134.42,0.8037,actual,Retail
15/08/2020,KHYBER PAKHTUNKHWA,Peshawar,milk and dairy,Milk,119.70,0.7157,actual,Retail
15/08/2020,KHYBER PAKHTUNKHWA,Peshawar,miscellaneous food,Sugar,98.15,0.5868,actual,Retail
15/08/2020,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (diesel),106.96,0.6395,actual,Retail
15/08/2020,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (petrol-gasoline),104.47,0.6246,actual,Retail
15/08/2020,KHYBER PAKHTUNKHWA,Peshawar,non-food,"Wage (non-qualified labour, non-agricultural)",800.00,4.7833,actual,Retail
15/08/2020,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Ghee (artificial),256.95,1.5363,actual,Retail
15/08/2020,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Oil (cooking),256.95,1.5363,actual,Retail
15/08/2020,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Beans(mash),245.54,1.4681,actual,Retail
15/08/2020,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Lentils (moong),234.34,1.4011,actual,Retail
15/08/2020,PUNJAB,Lahore,cereals and tubers,"Rice (basmati, broken)",75.78,0.4531,actual,Retail
15/08/2020,PUNJAB,Lahore,cereals and tubers,Rice (coarse),57.48,0.3437,actual,Retail
15/08/2020,PUNJAB,Lahore,cereals and tubers,Wheat,54.50,0.3259,actual,Retail
15/08/2020,PUNJAB,Lahore,cereals and tubers,Wheat flour,43.00,0.2571,actual,Retail
15/08/2020,PUNJAB,Lahore,"meat, fish and eggs",Eggs,122.61,0.7331,actual,Retail
15/08/2020,PUNJAB,Lahore,"meat, fish and eggs",Poultry,115.32,0.6895,actual,Retail
15/08/2020,PUNJAB,Lahore,milk and dairy,Milk,90.00,0.5381,actual,Retail
15/08/2020,PUNJAB,Lahore,miscellaneous food,Sugar,95.51,0.5711,actual,Retail
15/08/2020,PUNJAB,Lahore,non-food,Fuel (diesel),106.96,0.6395,actual,Retail
15/08/2020,PUNJAB,Lahore,non-food,Fuel (petrol-gasoline),104.47,0.6246,actual,Retail
15/08/2020,PUNJAB,Lahore,non-food,"Wage (non-qualified labour, non-agricultural)",916.00,5.4768,actual,Retail
15/08/2020,PUNJAB,Lahore,oil and fats,Ghee (artificial),251.84,1.5058,actual,Retail
15/08/2020,PUNJAB,Lahore,oil and fats,Oil (cooking),248.00,1.4828,actual,Retail
15/08/2020,PUNJAB,Lahore,pulses and nuts,Beans(mash),243.29,1.4546,actual,Retail
15/08/2020,PUNJAB,Lahore,pulses and nuts,Lentils (moong),237.40,1.4194,actual,Retail
15/08/2020,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",93.75,0.5605,actual,Retail
15/08/2020,PUNJAB,Multan,cereals and tubers,Rice (coarse),66.17,0.3956,actual,Retail
15/08/2020,PUNJAB,Multan,cereals and tubers,Wheat,51.75,0.3094,actual,Retail
15/08/2020,PUNJAB,Multan,cereals and tubers,Wheat flour,43.00,0.2571,actual,Retail
15/08/2020,PUNJAB,Multan,"meat, fish and eggs",Eggs,115.34,0.6896,actual,Retail
15/08/2020,PUNJAB,Multan,"meat, fish and eggs",Poultry,137.17,0.8201,actual,Retail
15/08/2020,PUNJAB,Multan,milk and dairy,Milk,91.28,0.5458,actual,Retail
15/08/2020,PUNJAB,Multan,miscellaneous food,Sugar,92.98,0.5559,actual,Retail
15/08/2020,PUNJAB,Multan,non-food,Fuel (diesel),106.91,0.6392,actual,Retail
15/08/2020,PUNJAB,Multan,non-food,Fuel (petrol-gasoline),104.45,0.6245,actual,Retail
15/08/2020,PUNJAB,Multan,non-food,"Wage (non-qualified labour, non-agricultural)",700.00,4.1854,actual,Retail
15/08/2020,PUNJAB,Multan,oil and fats,Ghee (artificial),256.64,1.5345,actual,Retail
15/08/2020,PUNJAB,Multan,oil and fats,Oil (cooking),255.31,1.5265,actual,Retail
15/08/2020,PUNJAB,Multan,pulses and nuts,Beans(mash),213.17,1.2746,actual,Retail
15/08/2020,PUNJAB,Multan,pulses and nuts,Lentils (moong),188.30,1.1259,actual,Retail
15/08/2020,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",95.59,0.5715,actual,Retail
15/08/2020,SINDH,Karachi,cereals and tubers,Wheat,51.50,0.3079,actual,Retail
15/08/2020,SINDH,Karachi,cereals and tubers,Wheat flour,67.64,0.4044,actual,Retail
15/08/2020,SINDH,Karachi,"meat, fish and eggs",Eggs,131.00,0.7833,actual,Retail
15/08/2020,SINDH,Karachi,"meat, fish and eggs",Poultry,156.90,0.9381,actual,Retail
15/08/2020,SINDH,Karachi,milk and dairy,Milk,118.82,0.7104,actual,Retail
15/08/2020,SINDH,Karachi,miscellaneous food,Sugar,96.35,0.5761,actual,Retail
15/08/2020,SINDH,Karachi,non-food,Fuel (diesel),106.96,0.6395,actual,Retail
15/08/2020,SINDH,Karachi,non-food,Fuel (petrol-gasoline),104.47,0.6246,actual,Retail
15/08/2020,SINDH,Karachi,non-food,"Wage (non-qualified labour, non-agricultural)",1000.00,5.9791,actual,Retail
15/08/2020,SINDH,Karachi,oil and fats,Oil (cooking),248.00,1.4828,actual,Retail
15/08/2020,SINDH,Karachi,pulses and nuts,Beans(mash),228.29,1.365,actual,Retail
15/08/2020,SINDH,Karachi,pulses and nuts,Lentils (moong),241.91,1.4464,actual,Retail
15/09/2020,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",114.93,0.6949,actual,Retail
15/09/2020,BALOCHISTAN,Quetta,cereals and tubers,Wheat,55.00,0.3325,actual,Retail
15/09/2020,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,59.87,0.362,actual,Retail
15/09/2020,BALOCHISTAN,Quetta,"meat, fish and eggs",Eggs,139.85,0.8456,actual,Retail
15/09/2020,BALOCHISTAN,Quetta,"meat, fish and eggs",Poultry,161.15,0.9744,actual,Retail
15/09/2020,BALOCHISTAN,Quetta,milk and dairy,Milk,115.00,0.6953,actual,Retail
15/09/2020,BALOCHISTAN,Quetta,miscellaneous food,Sugar,96.11,0.5811,actual,Retail
15/09/2020,BALOCHISTAN,Quetta,non-food,Fuel (diesel),106.90,0.6464,actual,Retail
15/09/2020,BALOCHISTAN,Quetta,non-food,Fuel (petrol-gasoline),104.44,0.6315,actual,Retail
15/09/2020,BALOCHISTAN,Quetta,non-food,"Wage (non-qualified labour, non-agricultural)",997.00,6.0282,actual,Retail
15/09/2020,BALOCHISTAN,Quetta,oil and fats,Ghee (artificial),250.00,1.5116,actual,Retail
15/09/2020,BALOCHISTAN,Quetta,oil and fats,Oil (cooking),250.00,1.5116,actual,Retail
15/09/2020,BALOCHISTAN,Quetta,pulses and nuts,Lentils (masur),159.95,0.9671,actual,Retail
15/09/2020,BALOCHISTAN,Quetta,pulses and nuts,Lentils (moong),256.19,1.549,actual,Retail
15/09/2020,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",90.00,0.5442,actual,Retail
15/09/2020,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,56.03,0.3388,actual,Retail
15/09/2020,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,55.54,0.3358,actual,Retail
15/09/2020,KHYBER PAKHTUNKHWA,Peshawar,"meat, fish and eggs",Eggs,134.25,0.8117,actual,Retail
15/09/2020,KHYBER PAKHTUNKHWA,Peshawar,"meat, fish and eggs",Poultry,159.04,0.9616,actual,Retail
15/09/2020,KHYBER PAKHTUNKHWA,Peshawar,milk and dairy,Milk,119.70,0.7237,actual,Retail
15/09/2020,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (diesel),106.96,0.6467,actual,Retail
15/09/2020,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (petrol-gasoline),104.47,0.6317,actual,Retail
15/09/2020,KHYBER PAKHTUNKHWA,Peshawar,non-food,"Wage (non-qualified labour, non-agricultural)",800.00,4.8371,actual,Retail
15/09/2020,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Ghee (artificial),252.00,1.5237,actual,Retail
15/09/2020,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Oil (cooking),260.00,1.572,actual,Retail
15/09/2020,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Beans(mash),239.17,1.4461,actual,Retail
15/09/2020,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Lentils (moong),231.64,1.4006,actual,Retail
15/09/2020,PUNJAB,Lahore,cereals and tubers,"Rice (basmati, broken)",76.87,0.4648,actual,Retail
15/09/2020,PUNJAB,Lahore,cereals and tubers,Rice (coarse),60.00,0.3628,actual,Retail
15/09/2020,PUNJAB,Lahore,cereals and tubers,Wheat,55.10,0.3332,actual,Retail
15/09/2020,PUNJAB,Lahore,cereals and tubers,Wheat flour,43.00,0.26,actual,Retail
15/09/2020,PUNJAB,Lahore,"meat, fish and eggs",Eggs,132.92,0.8037,actual,Retail
15/09/2020,PUNJAB,Lahore,"meat, fish and eggs",Poultry,135.77,0.8209,actual,Retail
15/09/2020,PUNJAB,Lahore,milk and dairy,Milk,90.00,0.5442,actual,Retail
15/09/2020,PUNJAB,Lahore,miscellaneous food,Sugar,95.70,0.5786,actual,Retail
15/09/2020,PUNJAB,Lahore,non-food,Fuel (diesel),106.96,0.6467,actual,Retail
15/09/2020,PUNJAB,Lahore,non-food,Fuel (petrol-gasoline),104.47,0.6317,actual,Retail
15/09/2020,PUNJAB,Lahore,oil and fats,Ghee (artificial),252.00,1.5237,actual,Retail
15/09/2020,PUNJAB,Lahore,oil and fats,Oil (cooking),248.00,1.4995,actual,Retail
15/09/2020,PUNJAB,Lahore,pulses and nuts,Beans(mash),246.82,1.4924,actual,Retail
15/09/2020,PUNJAB,Lahore,pulses and nuts,Lentils (masur),141.92,0.8581,actual,Retail
15/09/2020,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",93.75,0.5668,actual,Retail
15/09/2020,PUNJAB,Multan,cereals and tubers,Rice (coarse),67.18,0.4062,actual,Retail
15/09/2020,PUNJAB,Multan,cereals and tubers,Wheat,52.58,0.3179,actual,Retail
15/09/2020,PUNJAB,Multan,cereals and tubers,Wheat flour,43.00,0.26,actual,Retail
15/09/2020,PUNJAB,Multan,"meat, fish and eggs",Eggs,129.95,0.7857,actual,Retail
15/09/2020,PUNJAB,Multan,"meat, fish and eggs",Poultry,153.79,0.9299,actual,Retail
15/09/2020,PUNJAB,Multan,milk and dairy,Milk,92.13,0.557,actual,Retail
15/09/2020,PUNJAB,Multan,miscellaneous food,Sugar,92.88,0.5616,actual,Retail
15/09/2020,PUNJAB,Multan,non-food,Fuel (diesel),106.91,0.6464,actual,Retail
15/09/2020,PUNJAB,Multan,non-food,Fuel (petrol-gasoline),104.45,0.6315,actual,Retail
15/09/2020,PUNJAB,Multan,non-food,"Wage (non-qualified labour, non-agricultural)",700.00,4.2324,actual,Retail
15/09/2020,PUNJAB,Multan,oil and fats,Ghee (artificial),254.00,1.5358,actual,Retail
15/09/2020,PUNJAB,Multan,oil and fats,Oil (cooking),253.00,1.5297,actual,Retail
15/09/2020,PUNJAB,Multan,pulses and nuts,Beans(mash),224.83,1.3594,actual,Retail
15/09/2020,PUNJAB,Multan,pulses and nuts,Lentils (moong),221.11,1.3369,actual,Retail
15/09/2020,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",95.74,0.5789,actual,Retail
15/09/2020,SINDH,Karachi,cereals and tubers,Rice (coarse),69.64,0.4211,actual,Retail
15/09/2020,SINDH,Karachi,cereals and tubers,Wheat,53.67,0.3245,actual,Retail
15/09/2020,SINDH,Karachi,cereals and tubers,Wheat flour,67.06,0.4055,actual,Retail
15/09/2020,SINDH,Karachi,"meat, fish and eggs",Eggs,136.12,0.823,actual,Retail
15/09/2020,SINDH,Karachi,milk and dairy,Milk,119.84,0.7246,actual,Retail
15/09/2020,SINDH,Karachi,miscellaneous food,Sugar,95.18,0.5755,actual,Retail
15/09/2020,SINDH,Karachi,non-food,Fuel (diesel),106.96,0.6467,actual,Retail
15/09/2020,SINDH,Karachi,non-food,Fuel (petrol-gasoline),104.47,0.6317,actual,Retail
15/09/2020,SINDH,Karachi,non-food,"Wage (non-qualified labour, non-agricultural)",1000.00,6.0463,actual,Retail
15/09/2020,SINDH,Karachi,oil and fats,Ghee (artificial),253.64,1.5336,actual,Retail
15/09/2020,SINDH,Karachi,oil and fats,Oil (cooking),252.54,1.5269,actual,Retail
15/09/2020,SINDH,Karachi,pulses and nuts,Beans(mash),230.69,1.3948,actual,Retail
15/09/2020,SINDH,Karachi,pulses and nuts,Lentils (moong),243.84,1.4743,actual,Retail
15/10/2020,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",109.81,0.6747,actual,Retail
15/10/2020,BALOCHISTAN,Quetta,cereals and tubers,Rice (coarse),94.91,0.5832,actual,Retail
15/10/2020,BALOCHISTAN,Quetta,cereals and tubers,Wheat,56.90,0.3496,actual,Retail
15/10/2020,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,61.34,0.3769,actual,Retail
15/10/2020,BALOCHISTAN,Quetta,"meat, fish and eggs",Eggs,173.26,1.0646,actual,Retail
15/10/2020,BALOCHISTAN,Quetta,"meat, fish and eggs",Poultry,202.00,1.2412,actual,Retail
15/10/2020,BALOCHISTAN,Quetta,milk and dairy,Milk,118.98,0.7311,actual,Retail
15/10/2020,BALOCHISTAN,Quetta,non-food,Fuel (diesel),104.50,0.6421,actual,Retail
15/10/2020,BALOCHISTAN,Quetta,non-food,Fuel (petrol-gasoline),104.44,0.6417,actual,Retail
15/10/2020,BALOCHISTAN,Quetta,oil and fats,Ghee (artificial),252.39,1.5508,actual,Retail
15/10/2020,BALOCHISTAN,Quetta,oil and fats,Oil (cooking),252.40,1.5508,actual,Retail
